npc_id,npc_level_combat,npc_name,npc_examine_text,npc_tile_size,npc_time_respawn
5888,1,Null,A cave goblin adventurer.,1,10
5896,0,Cyrisus,He's a meleer - prepared to go face-to-face.,1,10
5907,1,The Illusive,What if you don't know how to win?,1,10
5916,0,Cleaner,Does what too many people aren't interested in doing.,1,10
5926,16,Thief,Known for his light-fingered qualities.,1,10
5937,0,Tinse Torpe,An archaeologist hard at work.,1,10
5949,1,Schoolboy,A cheeky little chappy.,1,10
5957,0,Workman,Looks intent on learning.,2,10
5979,0,Dragon display,Looks like a fire-breather.,5,10
5988,0,Miazrqa,A slightly insane princess.,1,10
5997,0,Null,An evil looking griffin.,3,10
6009,88,Werewolf,Eek! A werewolf!,1,10
6018,88,Werewolf,Eek! A werewolf!,1,10
6029,24,Joseph,He keeps calling me comrade.,1,10
6036,24,Alexis,She doesn't say much.,1,10
6047,25,Wolf,A social killer.,2,10
6058,0,Earth impling,An earth impling. Rock on.,1,10
6068,0,Null,It's an NPC.,1,10
6079,76,Cyclops,A one-eyed woman eater.,2,10
6088,3,Zombie rat,Overgrown undead vermin.,2,10
6096,19,Ghost,Eeek! A ghost!,1,10
6108,2,NPC #6108,It's an NPC.,1,0
6119,0,NPC #6119,It's an NPC.,1,0
6127,0,NPC #6127,It's an NPC.,1,0
6139,0,NPC #6139,It's an NPC.,1,0
6146,0,NPC #6146,It's an NPC.,1,0
6158,120,NPC #6158,It's an NPC.,1,0
6169,0,NPC #6169,It's an NPC.,1,0
6178,0,NPC #6178,It's an NPC.,1,0
6188,37,NPC #6188,It's an NPC.,1,0
6196,1,NPC #6196,It's an NPC.,1,0
3963,0,Combat stone,Try to damage it!,1,10
3967,0,Combat stone,Try to damage it!,1,10
3981,0,Combat stone,Try to damage it!,1,10
3992,0,Combat stone,Try to damage it!,1,10
3997,0,Combat stone,Try to damage it!,1,10
4009,0,Combat stone,Try to damage it!,1,10
4029,0,Elemental balance,It's slightly blue.,1,10
4039,0,Elemental balance,It's glowing bright green!,1,10
4050,0,Elemental balance,It's quite red.,1,10
4060,0,Elemental balance,It's slightly green.,1,10
4069,0,Elemental balance,It's bright cyan.,1,10
4080,0,Elemental balance,It's a bit blue.,1,10
4091,0,Elemental balance,It's slightly cyan.,1,10
4102,0,Combat stone,Try to damage it!,1,10
4111,0,Combat stone,Try to damage it!,1,10
4122,0,Combat stone,Try to damage it!,1,10
4133,0,Combat stone,Try to damage it!,1,10
5170,2,Ram,White and shaggy.,1,10
5176,113,Ogre shaman,Seems intelligent... for an ogre.,2,10
5187,113,Ogre shaman,Seems intelligent... for an ogre.,2,10
5207,0,Tree,Its bark is worse than its swipe.,1,10
5218,68,Penance Fighter,What on Proximus is that?,1,10
5228,0,Penance Runner,He's making a run for it!,1,10
5231,32,Penance Ranger,Shooty-shooty.,1,10
5240,0,Penance Healer,A nasty piece of work.,1,10
5252,98,Locust rider,A mounted archer.,2,10
5258,0,Banker,He can look after my money.,1,10
5267,1,Null,It's an NPC.,1,10
5281,0,Maisa,Not a very convincing disguise.,1,10
5287,0,Osman,He looks a little shifty.,1,10
5299,13,Zombie,Dead man walking.,1,10
5306,13,Zombie,Dead woman walking.,1,10
5318,24,Zombie,The walking dead.,1,10
5329,25,Zombie,The walking dead.,1,10
5339,25,Skeleton,Could do with gaining a few pounds.,1,10
5346,19,Ghost,Eeek! A ghost!,1,10
5357,73,Undead one,The animated dead; one of Rashiliyia's minions.,1,10
5366,60,Skeleton,Could do with gaining a few pounds.,1,10
5376,30,Zombie,Dead man walking.,1,10
5386,77,Skeleton,Achingly thin.,1,10
5395,47,Zombie,Has anybody told him he's dead?,1,10
5405,86,Zombie,Can't a body get any rest around here?,1,10
5424,0,Larry,A naturalist.,1,10
5435,0,Pong,'Berg bard.,1,10
5697,40,Undead Lumberjack,"He is one, but he's not alright.",1,10
5708,50,Undead Lumberjack,"He is one, but he's not alright.",1,10
5716,55,Undead Lumberjack,"He is one, but he's not alright.",1,10
5727,60,Undead Lumberjack,"He is one, but he's not alright.",1,10
5734,64,Undead Lumberjack,"He is one, but he's not alright.",1,10
5740,70,Undead Lumberjack,"He is one, but he's not alright.",1,10
5755,0,Cave goblin,One of the many citizens of Dorgesh-Kaan.,1,10
5765,0,Cave goblin,One of the many citizens of Dorgesh-Kaan.,1,10
5775,0,Ur-pel,A respected member of the Dorgeshuun Council.,1,10
5781,0,Miltog,Sells lamps to light your way in dark caves.,1,10
5791,0,Gourmet,A connoisseur of exotic foods from outside Dorgesh-Kaan.,1,10
5805,0,Nipper,A goblin baby.,1,10
5814,0,Cave goblin child,A goblin child.,1,10
5824,0,Goblin fish,A bug-eyed little goblin fish. How cute.,1,10
5830,1,Null,It's an NPC.,1,10
5841,0,Sil'as Dahcsnu,A monk of the Dagon'hai Order.,1,10
5854,0,Bench,For sitting on.,1,10
5860,30,H.A.M. Mage,He bristles with arcane power.,1,10
5883,0,Dwarf,A dwarf from Keldagrim.,1,10
5892,1,Null,Goblin.,1,10
5900,0,Null,An aspiring adventurer.,1,10
5911,0,Cook,He's suspiciously talented with a meat-cleaver.,1,10
5921,0,Trainee Guard,He's studying to be a guard.,1,10
5933,0,Marius Giste,An archaeologist hard at work.,1,10
5942,0,Museum guard,This man guards the workman's gate.,1,10
5954,0,Workman,Could there be something exciting in his wheelbarrow?,2,10
5965,0,Orlando Smith,Looks very young.,1,10
5975,0,Lizard display,A scaly little fellow.,4,10
5985,0,Schoolgirl,"Ahh, the youth of today.",1,10
5990,1,Rupert the Beard,A dwarf.,1,10
6000,0,Null,A dwarf.,1,10
6010,88,Werewolf,Eek! A werewolf!,1,10
6025,88,Werewolf,Eek! A werewolf!,1,10
6034,24,Svetlana,Seems a bit of a drama queen.,1,10
6040,24,Ksenia,Not exactly a warrior princess.,1,10
6051,27,Desert Wolf,A vicious desert wolf.,2,10
6064,0,Dragon impling,An impling who likes the word 'dragon'.,1,10
6072,0,Fairy Aeryka,She tends the wheat.,1,10
6084,0,Captain Ned,An old sailor.,1,10
6094,19,Ghost,Eeek! A ghost!,1,10
6102,132,NPC #6102,It's an NPC.,1,0
6114,0,NPC #6114,It's an NPC.,1,0
6122,1,NPC #6122,It's an NPC.,1,0
6134,0,NPC #6134,It's an NPC.,1,0
6142,0,Portal,Destroy before it's too late!,3,-1
6150,0,NPC #6150,It's an NPC.,1,0
6161,110,NPC #6161,It's an NPC.,1,0
6173,120,NPC #6173,It's an NPC.,1,0
6180,0,NPC #6180,It's an NPC.,1,0
6190,0,NPC #6190,It's an NPC.,1,0
7500,0,NPC #7500,It's an NPC.,1,0
3976,0,Combat stone,It's an NPC.,1,10
3985,0,Combat stone,Try to damage it!,1,10
3996,0,Combat stone,Try to damage it!,1,10
4004,0,Combat stone,Try to damage it!,1,10
4013,0,Combat stone,Try to damage it!,1,10
4033,0,Elemental balance,It's glowing bright blue!,1,10
4040,0,Elemental balance,It's very slightly cyan.,1,10
4053,0,Elemental balance,It's very slightly blue.,1,10
4059,0,Elemental balance,It's very slightly green.,1,10
4071,0,Elemental balance,It's pure white and perfectly balanced!,1,10
4083,0,Elemental balance,It's glowing bright blue!,1,10
4093,0,Elemental balance,It's quite cyan.,1,10
4103,0,Combat stone,Try to damage it!,1,10
4109,0,Combat stone,Try to damage it!,1,10
4121,0,Combat stone,Try to damage it!,1,10
4129,0,Combat stone,Try to damage it!,1,10
5172,0,Golden sheep,Freshly shorn.,1,10
5182,0,Ogre shaman,It's a tree gnome.,2,10
5194,0,Ogre shaman,A snappy man in an even snappier blazer.,2,10
5208,0,Undead tree,Its bark is worse than its swipe.,1,10
5212,0,Alice,She sells Farming equipment.,1,10
5220,0,Penance Runner,He's making a run for it!,1,10
5238,0,Penance Healer,A nasty piece of work.,1,10
5261,1,Null,It's an NPC.,1,10
5271,1,Null,It's an NPC.,1,10
5276,0,Sophanem guard,A guard of Sophanem.,1,10
5289,0,Carpenter,A block of a man.,1,10
5298,13,Zombie,Dead man walking.,1,10
5307,13,Zombie,Dead man walking.,1,10
5319,24,Zombie,The walking dead.,1,10
5328,25,Zombie,The walking dead.,1,10
5336,21,Skeleton,Could do with gaining a few pounds.,1,10
5348,19,Ghost,Eeek! A ghost!,1,10
5365,60,Skeleton,Could do with gaining a few pounds.,1,10
5370,77,Ghost,It's an NPC.,1,10
5380,53,Zombie,The walking dead.,1,10
5392,40,Skeleton,Put some meat on those bones!,1,10
5401,72,Zombie,One of the undead.,1,10
5413,50,Possessed pickaxe,How does it move of its own accord?,1,10
5422,77,Skeleton,Could do with gaining a few pounds.,1,10
5430,0,Penguin,It's all black and white to them.,1,10
5440,0,Null,Killer Gentoo Penguin.,1,10
5452,51,Icelord,Sturdy cold being.,2,10
5462,0,Tolna,Where did his boot go?,1,10
5699,40,Undead Lumberjack,"He is one, but he's not alright.",1,10
5709,50,Undead Lumberjack,"He is one, but he's not alright.",1,10
5719,55,Undead Lumberjack,"He is one, but he's not alright.",1,10
5728,60,Undead Lumberjack,"He is one, but he's not alright.",1,10
5739,64,Undead Lumberjack,"He is one, but he's not alright.",1,10
5748,0,Fishing spot,I can see fish swimming in the water.,1,10
5759,0,Cave goblin,One of the many citizens of Dorgesh-Kaan.,1,10
5769,0,Cave goblin,It's an NPC.,1,10
5777,0,Banker,Looks after cave goblin money.,1,10
5788,0,Gourmet,A connoisseur of exotic foods from outside Dorgesh-Kaan.,1,10
5798,0,Lurgon,Oversees the market.,1,10
5807,0,Cave goblin child,A goblin child.,1,10
5818,0,Cave goblin child,A goblin child.,1,10
5828,0,Barlak,Sells bone goods.,1,10
5839,0,Mishkal'un Dorn,A monk of the Dagon'hai Order.,1,10
5846,32,Outlaw,A mean looking outlaw. Don't get too close!,1,10
5859,30,H.A.M. Archer,He looks pretty skilled with that bow.,1,10
5867,0,Builder,A worker on the train link.,1,10
5878,0,Cave goblin,"A goblin with big, bulging eyes.",1,10
5886,0,Ticket dwarf,He sells tickets to Dorgesh-Kaan.,1,10
5909,8,Barbarian,Don't let her arm-wrestle you for money.,1,10
5919,21,Guard,He tries to keep order around here. His bizarre uniform isn't helping.,1,10
5929,16,Thief,Known for her light-fingered qualities.,1,10
5936,0,Sinco Doar,An archaeologist hard at work.,1,10
5947,0,Teacher and pupil,A teacher and one of her pupils.,1,10
5958,0,Dig Site workman,Wheelbarrow loader.,1,10
5968,0,Natural historian,An aged expert in natural history.,1,10
5977,0,Camel display,He's got the hump.,3,10
5986,0,Schoolgirl,What's in his wheelbarrow?,1,10
5998,0,Null,A dwarf.,1,10
6008,88,Werewolf,Eek! A werewolf!,1,10
6019,88,Werewolf,Eek! A werewolf!,1,10
6027,24,Imre,A well organised shop keeper.,1,10
6038,24,Galina,She seems light on her feet.,1,10
6048,25,Wolf,A social killer.,2,10
6059,0,Essence impling,An impling who likes magic. Magic!,1,10
6066,0,Null,It's an NPC.,1,10
6077,0,Null,It's an NPC.,1,10
6086,0,Cabin boy Jenkins,His job is to keep the ship in tip-top condition.,1,10
6098,19,Ghost,Eeek! A ghost!,1,10
6109,49,NPC #6109,It's an NPC.,1,0
6116,3,NPC #6116,It's an NPC.,1,0
6128,0,NPC #6128,It's an NPC.,1,0
6138,0,NPC #6138,It's an NPC.,1,0
6147,0,NPC #6147,It's an NPC.,1,0
6159,0,NPC #6159,It's an NPC.,1,0
6165,124,NPC #6165,It's an NPC.,1,0
6177,110,NPC #6177,It's an NPC.,1,0
6189,33,NPC #6189,It's an NPC.,1,0
6195,1,NPC #6195,It's an NPC.,1,0
3977,0,Combat stone,Try to damage it!,1,10
3988,0,Combat stone,Try to damage it!,1,10
4001,0,Combat stone,Try to damage it!,1,10
4010,0,Combat stone,Try to damage it!,1,10
4030,0,Elemental balance,It's a bit blue.,1,10
4042,0,Elemental balance,It's a bit cyan.,1,10
4049,0,Elemental balance,It's a bit red.,1,10
4062,0,Elemental balance,It's quite green.,1,10
4068,0,Elemental balance,It's quite cyan.,1,10
4078,0,Elemental balance,It's very slightly blue.,1,10
4089,0,Elemental balance,It's glowing bright green!,1,10
4098,0,Combat stone,Try to damage it!,1,10
4112,0,Combat stone,Try to damage it!,1,10
4120,0,Combat stone,Try to damage it!,1,10
4128,0,Combat stone,Try to damage it!,1,10
5174,81,Ogre chieftain,Tough-looking.,2,10
5185,126,Ogre shaman,He's in no state to rule a kingdom.,2,10
5198,0,Ava,She's watching you.,1,10
5204,0,Alice's husband,"Alice's husband, passed on.",1,10
5213,37,Penance Fighter,What on Proximus is that?,1,10
5221,0,Penance Runner,He's making a run for it!,1,10
5232,38,Penance Ranger,Shooty-shooty.,1,10
5242,0,Penance Healer,A nasty piece of work.,1,10
5250,93,Scarab mage,"Part scarab, part man.",1,10
5256,68,Locust rider,A mounted archer.,2,10
5270,0,Sophanem guard,A guard of Sophanem.,1,10
5280,1,Null,It's an NPC.,1,10
5301,13,Zombie,Dead woman walking.,1,10
5312,18,Zombie,Dead woman walking.,1,10
5325,24,Zombie,The walking dead.,1,10
5334,22,Skeleton,Could do with gaining a few pounds.,1,10
5343,19,Ghost,Eeek! A ghost!,1,10
5351,19,Ghost,Eeek! A ghost!,1,10
5360,96,Mummy ashes,A tightly wrapped monster.,1,10
5373,76,Ghost,Eeek! A ghost!,1,10
5382,53,Animated steel armour,Animated steel armour.,1,10
5391,63,Skeleton,He obviously hasn't realised he's dead.,1,10
5399,67,Zombie,He needs lessons on walking.,1,10
5409,100,Zombie,A rotten one.,1,10
5423,0,Null,A naturalist.,1,10
5432,0,Pescaling Pax,"It's not easy, not being king.",1,10
5442,0,KGP Agent,What restful music!,1,10
5449,0,Penguin,"A Gentoo penguin, training.",1,10
5690,35,Undead Lumberjack,"He is one, but he's not alright.",1,10
5702,45,Undead Lumberjack,"He is one, but he's not alright.",1,10
5711,50,Undead Lumberjack,"He is one, but he's not alright.",1,10
5722,55,Undead Lumberjack,"He is one, but he's not alright.",1,10
5733,64,Undead Lumberjack,"He is one, but he's not alright.",1,10
5741,70,Undead Lumberjack,"He is one, but he's not alright.",1,10
5754,0,Cave goblin,One of the many citizens of Dorgesh-Kaan.,1,10
5763,0,Cave goblin,One of the many citizens of Dorgesh-Kaan.,1,10
5773,0,Ur-meg,A respected member of the Dorgeshuun Council.,1,10
5782,0,Mernik,She looks after the kiddies.,1,10
5790,0,Gourmet,A connoisseur of exotic foods from outside Dorgesh-Kaan.,1,10
5801,24,Guard,He keeps order in the city.,1,10
5815,0,Cave goblin child,A goblin child.,1,10
5823,0,Spit goblin,"Don't spit, it's unhygienic.",1,10
5831,1,Null,It's an NPC.,1,10
5844,32,Outlaw,A mean looking outlaw. Don't get too close!,1,10
5851,32,Outlaw,A mean looking outlaw. Don't get too close!,1,10
5862,0,Sigmund and Zanik,Sigmund holding Zanik hostage.,2,10
5873,0,Cave goblin,"A goblin with big, bulging eyes.",1,10
5881,0,Dwarf,A dwarf from Keldagrim.,1,10
5890,1,Null,Goblin.,1,10
5903,223,The Everlasting,Can you endure long enough?,3,-1
5910,0,Cook,"A greasy, grimy gourmet.",1,10
5923,2,Man,One of Proximus's many citizens.,1,10
5931,0,Historian Minas,Seth Minas - an aged expert in Proximus history.,1,10
5943,0,Museum guard,This man guards the workman's entrance.,1,10
5950,1,Teacher,A schoolteacher.,1,10
5960,0,Barge workman,Working hard.,1,10
5973,0,Snail display,A house on its back.,3,10
5982,0,Mole display,Loves making molehills.,3,10
5992,1,Rupert the Beard,A dwarf.,1,10
6004,0,Gnome,Like a mini man!,1,10
6011,88,Werewolf,Eek! A werewolf!,1,10
6022,88,Werewolf,Eek! A werewolf!,1,10
6033,24,Georgy,A simple villager.,1,10
6044,24,Zoja,A healthy villager.,1,10
6063,0,Ninja impling,A very stealthy impling.,1,10
6073,0,Wandering impling,He looks a little lost.,1,10
6085,0,Cabin boy Jenkins,His job is to keep the ship in tip-top condition.,1,10
6092,22,Skeleton,Could do with gaining a few pounds.,1,10
6104,132,NPC #6104,It's an NPC.,1,0
6112,0,NPC #6112,It's an NPC.,1,0
6123,0,NPC #6123,It's an NPC.,1,0
6133,0,NPC #6133,It's an NPC.,1,0
6145,0,Portal,Destroy before it's too late!,3,-1
6155,0,NPC #6155,It's an NPC.,1,0
6167,0,NPC #6167,It's an NPC.,1,0
6176,112,NPC #6176,It's an NPC.,1,0
6185,0,NPC #6185,It's an NPC.,1,0
6198,0,NPC #6198,It's an NPC.,1,0
7501,74,NPC #7501,It's an NPC.,1,0
3993,0,Combat stone,Try to damage it!,1,10
4006,0,Combat stone,Try to damage it!,1,10
4015,0,Combat stone,Try to damage it!,1,10
4026,0,Elemental balance,It's bright red.,1,10
4028,0,Elemental balance,It's very slightly blue.,1,10
4038,0,Elemental balance,It's an NPC.,1,10
4052,0,Elemental balance,It's glowing bright red!,1,10
4061,0,Elemental balance,It's a bit green.,1,10
4073,0,Elemental balance,It's an NPC.,1,10
4079,0,Elemental balance,It's slightly blue.,1,10
4101,0,Combat stone,Try to damage it!,1,10
4108,0,Combat stone,Try to damage it!,1,10
4118,0,Combat stone,Try to damage it!,1,10
4131,0,Combat stone,Try to damage it!,1,10
5171,0,Mountain goat,This beast doesn't need climbing boots.,1,10
5183,1,Null,Seems intelligent... for an ogre.,2,10
5195,0,Wizard,A wizard.,1,10
5200,0,Witch,The hat's a dead giveaway.,1,10
5211,2,Undead cow,It's an undead cow.,2,10
5224,0,Penance Runner,He's making a run for it!,1,10
5236,64,Penance Ranger,It's an NPC.,1,10
5245,0,Penance Healer,A nasty piece of work.,1,10
5253,191,Giant scarab,A huge scarab beast.,3,10
5265,1,Null,It's an NPC.,1,10
5273,1,Null,It's an NPC.,1,10
5282,1,Null,It's an NPC.,1,10
5293,13,Zombie,Dead man walking.,1,10
5305,13,Zombie,Dead man walking.,1,10
5314,24,Zombie,The walking dead.,1,10
5324,24,Zombie,The walking dead.,1,10
5331,25,Zombie,The walking dead.,1,10
5342,19,Ghost,Eeek! A ghost!,1,10
5364,132,Null,"He looks about, blankly.",1,10
5375,30,Zombie,Dead man walking.,1,10
5385,94,Skeleton,A skeleton in a dress!,1,10
5397,56,Zombie,Why don't zombies ever wash?,1,10
5406,90,Zombie,At least he's not legless.,1,10
5415,0,Terror dog statue,A terrifying statue.,2,10
5425,0,Larry,A naturalist.,1,10
5437,0,Ping,'Berg bard.,1,10
5444,0,Noodle,A Macaroni penguin.,1,10
5456,0,Crusher,I will crush you.,1,10
5465,0,Fridleif Shieldson,Commander of Neitiznot's guards.,1,10
5471,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
5484,0,Flosi Dalksson,Jatizso's fishmonger.,1,10
5496,0,Sassilik,One of Jatizso's many citizens.,1,10
5505,0,Fridleif Shieldson,Commander of Neitiznot's guards.,1,10
5511,0,Gunnar Holdstrom,A yak handler.,1,10
5689,35,Undead Lumberjack,"He is one, but he's not alright.",1,10
5701,45,Undead Lumberjack,"He is one, but he's not alright.",1,10
5713,50,Undead Lumberjack,"He is one, but he's not alright.",1,10
5721,55,Undead Lumberjack,"He is one, but he's not alright.",1,10
5736,64,Undead Lumberjack,"He is one, but he's not alright.",1,10
5746,70,Undead Lumberjack,"He is one, but he's not alright.",1,10
5766,0,Cave goblin,One of the many citizens of Dorgesh-Kaan.,1,10
5778,0,Bartak,He works the city's metal.,1,10
5786,0,Goblin scribe,Good at shorthand.,1,10
5799,0,Ur-tag,He's the head of the Dorgeshuun Council.,1,10
5806,0,Nipper,A goblin baby.,1,10
5819,0,Cave goblin child,A goblin child.,1,10
5829,2,Rabbit,"Aww, how cute.",1,10
5837,0,Anna Jones,An archeologist.,1,10
5849,32,Outlaw,A mean looking outlaw. Don't get too close!,1,10
5856,0,Goblin,An ugly goblin... bleurgh!,1,10
5868,0,Tegdak,He's digging up cave goblin history!,1,10
5876,0,Cave goblin,"A goblin with big, bulging eyes.",1,10
5889,1,Null,Goblin.,1,10
5897,0,Cyrisus,He's a mage - mystical and calculating.,1,10
5908,0,Dying tree,Dead stone defending a dead throne room.,1,10
5917,0,Stray dog,A mangy mutt.,1,10
5927,16,Thief,Known for his light-fingered qualities.,1,10
5938,0,Information clerk,A lady with lots of information about the Museum.,1,10
5948,1,Teacher and pupil,A teacher and one of his pupils.,1,10
5959,0,Barge workman,Working hard.,1,10
5966,0,Natural historian,An aged expert in natural history.,1,10
5976,0,Penguin display,Nice suit.,3,10
5987,0,Sylas,A gnarly old man.,1,10
5996,138,Glod,A cloud giant.,4,10
6007,88,Werewolf,Eek! A werewolf!,1,10
6017,88,Werewolf,Eek! A werewolf!,1,10
6028,24,Yuri,He's staring at the moon.,1,10
6039,24,Sofiya,A wise villager.,1,10
6049,25,Wolf,A social killer.,2,10
6067,0,Null,It's an NPC.,1,10
6076,0,Null,This ghost looks quite rebellious.,1,10
6089,3,Zombie rat,Overgrown undead vermin.,2,10
6099,24,Zombie,The walking dead.,1,10
6107,132,NPC #6107,It's an NPC.,1,0
6118,0,NPC #6118,It's an NPC.,1,0
6129,0,NPC #6129,It's an NPC.,1,0
6136,0,NPC #6136,It's an NPC.,1,0
6148,0,NPC #6148,It's an NPC.,1,0
6157,0,NPC #6157,It's an NPC.,1,0
6166,0,NPC #6166,It's an NPC.,1,0
6179,0,NPC #6179,It's an NPC.,1,0
6187,0,NPC #6187,It's an NPC.,1,0
6197,1,NPC #6197,It's an NPC.,1,0
3999,0,Combat stone,Try to damage it!,1,10
4008,0,Combat stone,Try to damage it!,1,10
4020,0,Combat stone,Try to damage it!,1,10
4044,0,Elemental balance,It's an NPC.,1,10
4054,0,Elemental balance,It's slightly blue.,1,10
4064,0,Elemental balance,It's glowing bright green!,1,10
4075,0,Elemental balance,It's quite red.,1,10
4084,0,Elemental balance,It's very slightly green.,1,10
4096,0,Combat stone,It's destroyed!,1,10
4107,0,Combat stone,Try to damage it!,1,10
4115,0,Combat stone,Try to damage it!,1,10
4127,0,Combat stone,Try to damage it!,1,10
5173,0,Golden sheep,Lovely thick wool.,1,10
5184,113,Ogre shaman,Seems intelligent... for an ogre.,2,10
5190,113,Ogre shaman,Seems intelligent... for an ogre.,2,10
5203,0,Alice's husband,"Alice's husband, passed on.",1,10
5215,47,Penance Fighter,What on Proximus is that?,1,10
5227,0,Penance Runner,He's making a run for it!,1,10
5237,72,Penance Ranger,Shooty-shooty.,1,10
5246,0,Penance Healer,A nasty piece of work.,1,10
5259,1,Null,It's an NPC.,1,10
5266,0,Urbi,Dagger seller.,1,10
5278,0,Coenus,A guard of Menaphos.,1,10
